Date,Demand,Drybulb,Dewpnt,Holiday
2013-05-08 06:00:00,12270.0,54.25,52.0,0
2013-05-08 07:00:00,13670.0,56.75,53.75,0
2013-05-08 08:00:00,14265.0,59.5,55.0,0
2013-05-08 09:00:00,14677.0,62.75,55.75,0
2013-05-08 10:00:00,15063.0,65.125,56.375,0
2013-05-08 11:00:00,15240.0,67.75,57.0,0
2013-05-08 12:00:00,15229.0,68.625,57.25,0
2013-05-08 13:00:00,15273.0,69.375,57.25,0
2013-05-08 14:00:00,15162.0,69.625,57.25,0
2013-05-08 15:00:00,15021.0,68.5,57.625,0
2013-05-08 16:00:00,15023.0,67.375,57.75,0
2013-05-08 17:00:00,15051.0,66.5,57.875,0
2013-05-08 18:00:00,14916.0,63.375,58.625,0
2013-05-08 19:00:00,14975.0,62.125,58.375,0
2013-05-08 20:00:00,15115.0,61.25,57.875,0
2013-05-08 21:00:00,14151.0,60.0,58.125,0
2013-05-08 22:00:00,12658.0,59.125,57.625,0
2013-05-08 23:00:00,11286.0,58.5,57.0,0
2013-05-09 00:00:00,10403.0,57.875,56.25,0
2013-05-09 01:00:00,9917.0,57.375,56.125,0
2013-05-09 02:00:00,9668.0,56.875,55.75,0
2013-05-09 03:00:00,9597.0,56.5,55.75,0
2013-05-09 04:00:00,9836.0,56.375,55.75,0
2013-05-09 05:00:00,10739.0,55.375,54.75,0
2013-05-09 06:00:00,12401.0,55.0,54.25,0
2013-05-09 07:00:00,13782.0,56.0,55.25,0
2013-05-09 08:00:00,14332.0,56.875,55.875,0
2013-05-09 09:00:00,14658.0,58.0,56.0,0
2013-05-09 10:00:00,14930.0,59.875,56.25,0
2013-05-09 11:00:00,15034.0,60.625,55.625,0
2013-05-09 12:00:00,15002.0,60.125,55.75,0
2013-05-09 13:00:00,15027.0,63.0,55.25,0
2013-05-09 14:00:00,14926.0,64.125,55.125,0
2013-05-09 15:00:00,14820.0,64.0,56.125,0
2013-05-09 16:00:00,14834.0,62.625,55.375,0
2013-05-09 17:00:00,14875.0,61.625,56.125,0
2013-05-09 18:00:00,14762.0,60.875,55.75,0
2013-05-09 19:00:00,14768.0,59.875,55.875,0
2013-05-09 20:00:00,14901.0,58.375,55.625,0
2013-05-09 21:00:00,14015.0,57.875,55.5,0
2013-05-09 22:00:00,12565.0,57.375,55.125,0
2013-05-09 23:00:00,11232.0,57.0,55.875,0
2013-05-10 00:00:00,10339.0,57.125,55.25,0
2013-05-10 01:00:00,9835.0,57.0,54.875,0
2013-05-10 02:00:00,9574.0,55.875,54.25,0
2013-05-10 03:00:00,9479.0,55.25,53.75,0
2013-05-10 04:00:00,9717.0,55.0,53.75,0
2013-05-10 05:00:00,10556.0,54.75,53.375,0
2013-05-10 06:00:00,12172.0,54.25,53.375,0
2013-05-10 07:00:00,13504.0,55.875,54.0,0
2013-05-10 08:00:00,14144.0,58.5,54.875,0
2013-05-10 09:00:00,14580.0,61.5,55.375,0
2013-05-10 10:00:00,14961.0,65.25,55.875,0
2013-05-10 11:00:00,15180.0,68.125,55.625,0
2013-05-10 12:00:00,15189.0,70.75,55.75,0
2013-05-10 13:00:00,15267.0,71.875,55.75,0
2013-05-10 14:00:00,15220.0,72.375,54.875,0
2013-05-10 15:00:00,15095.0,71.0,53.0,0
2013-05-10 16:00:00,14939.0,71.0,52.625,0
2013-05-10 17:00:00,14689.0,70.875,52.875,0
2013-05-10 18:00:00,14358.0,70.5,52.375,0
2013-05-10 19:00:00,14332.0,68.625,52.625,0
2013-05-10 20:00:00,14701.0,66.0,53.75,0
2013-05-10 21:00:00,14002.0,63.75,54.125,0
2013-05-10 22:00:00,12795.0,63.625,53.375,0
2013-05-10 23:00:00,11511.0,62.0,53.875,0
2013-05-11 00:00:00,10521.0,60.875,53.625,0
2013-05-11 01:00:00,9920.0,60.125,53.375,0
2013-05-11 02:00:00,9573.0,59.0,53.75,0
2013-05-11 03:00:00,9410.0,58.75,54.25,0
2013-05-11 04:00:00,9445.0,58.25,54.625,0
2013-05-11 05:00:00,9705.0,57.5,54.875,0
2013-05-11 06:00:00,10237.0,57.875,55.25,0
2013-05-11 07:00:00,11259.0,58.125,56.0,0
2013-05-11 08:00:00,12387.0,59.25,57.0,0
2013-05-11 09:00:00,13199.0,61.0,58.0,0
2013-05-11 10:00:00,13633.0,63.5,58.25,0
2013-05-11 11:00:00,13769.0,65.875,58.375,0
2013-05-11 12:00:00,13735.0,66.25,58.375,0
2013-05-11 13:00:00,13565.0,65.875,59.25,0
2013-05-11 14:00:00,13348.0,64.0,59.625,0
2013-05-11 15:00:00,13216.0,64.125,59.25,0
2013-05-11 16:00:00,13315.0,64.25,59.125,0
2013-05-11 17:00:00,13495.0,64.0,58.5,0
2013-05-11 18:00:00,13505.0,63.0,58.25,0
2013-05-11 19:00:00,13487.0,61.625,58.0,0
2013-05-11 20:00:00,13705.0,60.75,57.625,0
2013-05-11 21:00:00,13160.0,60.375,57.5,0
2013-05-11 22:00:00,12189.0,60.0,57.5,0
2013-05-11 23:00:00,11104.0,60.0,57.5,0
2013-05-12 00:00:00,10225.0,59.375,57.0,0
2013-05-12 01:00:00,9677.0,58.875,57.0,0
2013-05-12 02:00:00,9369.0,57.875,56.5,0
2013-05-12 03:00:00,9210.0,57.375,56.125,0
2013-05-12 04:00:00,9199.0,57.125,56.375,0
2013-05-12 05:00:00,9352.0,57.25,56.0,0
2013-05-12 06:00:00,9685.0,56.75,54.875,0
2013-05-12 07:00:00,10520.0,57.0,54.75,0
2013-05-12 08:00:00,11576.0,57.25,54.125,0
2013-05-12 09:00:00,12366.0,58.25,54.0,0
2013-05-12 10:00:00,12736.0,59.0,53.75,0
2013-05-12 11:00:00,12807.0,60.125,53.5,0
2013-05-12 12:00:00,12735.0,62.25,50.5,0
2013-05-12 13:00:00,12569.0,63.875,48.5,0
2013-05-12 14:00:00,12399.0,65.0,47.5,0
2013-05-12 15:00:00,12305.0,65.625,44.75,0
2013-05-12 16:00:00,12373.0,66.125,42.875,0
2013-05-12 17:00:00,12519.0,64.75,42.375,0
2013-05-12 18:00:00,12561.0,62.25,38.875,0
2013-05-12 19:00:00,12786.0,59.625,36.5,0
2013-05-12 20:00:00,13411.0,56.625,32.25,0
2013-05-12 21:00:00,12841.0,54.375,29.875,0
2013-05-12 22:00:00,11655.0,52.375,29.125,0
2013-05-12 23:00:00,10483.0,50.375,28.625,0
2013-05-13 00:00:00,9710.0,48.875,28.375,0
2013-05-13 01:00:00,9294.0,47.5,27.75,0
2013-05-13 02:00:00,9115.0,45.75,27.375,0
2013-05-13 03:00:00,9111.0,44.25,27.75,0
2013-05-13 04:00:00,9431.0,43.125,28.5,0
2013-05-13 05:00:00,10310.0,42.25,28.375,0
2013-05-13 06:00:00,12032.0,41.75,28.875,0
2013-05-13 07:00:00,13341.0,44.5,29.375,0
2013-05-13 08:00:00,13840.0,47.25,28.875,0
2013-05-13 09:00:00,14081.0,48.375,27.75,0
2013-05-13 10:00:00,14297.0,50.0,28.625,0
2013-05-13 11:00:00,14362.0,51.875,28.375,0
2013-05-13 12:00:00,14320.0,53.125,27.5,0
2013-05-13 13:00:00,14308.0,53.875,26.875,0
2013-05-13 14:00:00,14145.0,55.0,26.625,0
2013-05-13 15:00:00,14013.0,55.25,26.375,0
2013-05-13 16:00:00,14008.0,56.125,26.0,0
2013-05-13 17:00:00,14105.0,54.875,25.25,0
2013-05-13 18:00:00,14139.0,53.5,25.375,0
2013-05-13 19:00:00,14315.0,52.0,25.75,0
2013-05-13 20:00:00,14717.0,49.875,25.5,0
2013-05-13 21:00:00,13846.0,48.125,26.25,0
2013-05-13 22:00:00,12402.0,47.0,27.375,0
2013-05-13 23:00:00,11075.0,45.75,28.375,0
2013-05-14 00:00:00,10231.0,44.625,29.125,0
2013-05-14 01:00:00,9836.0,43.125,30.0,0
2013-05-14 02:00:00,9659.0,41.5,30.5,0
2013-05-14 03:00:00,9622.0,40.625,30.375,0
2013-05-14 04:00:00,9883.0,39.625,31.0,0
2013-05-14 05:00:00,10793.0,39.75,30.5,0
2013-05-14 06:00:00,12508.0,40.625,30.75,0
2013-05-14 07:00:00,13690.0,43.125,31.5,0
2013-05-14 08:00:00,13969.0,46.125,31.125,0
2013-05-14 09:00:00,14124.0,49.75,30.5,0
2013-05-14 10:00:00,14338.0,51.75,28.75,0
2013-05-14 11:00:00,14424.0,52.75,27.375,0
2013-05-14 12:00:00,14346.0,54.375,26.125,0
2013-05-14 13:00:00,14336.0,55.0,26.375,0
2013-05-14 14:00:00,14166.0,55.125,25.5,0
2013-05-14 15:00:00,14043.0,56.875,25.625,0
2013-05-14 16:00:00,14090.0,56.0,26.0,0
2013-05-14 17:00:00,14181.0,56.125,25.875,0
2013-05-14 18:00:00,14156.0,55.625,26.25,0
2013-05-14 19:00:00,14266.0,54.5,26.5,0
2013-05-14 20:00:00,14698.0,52.5,27.25,0
2013-05-14 21:00:00,13923.0,49.75,29.25,0
2013-05-14 22:00:00,12453.0,48.125,30.375,0
2013-05-14 23:00:00,11116.0,44.75,31.875,0
2013-05-15 00:00:00,10307.0,43.125,32.0,0
2013-05-15 01:00:00,9890.0,41.875,31.25,0
2013-05-15 02:00:00,9718.0,40.375,31.0,0
2013-05-15 03:00:00,9721.0,39.375,31.25,0
2013-05-15 04:00:00,10042.0,38.125,31.0,0
2013-05-15 05:00:00,10937.0,37.375,30.625,0
2013-05-15 06:00:00,12657.0,38.125,31.25,0
2013-05-15 07:00:00,13814.0,42.75,33.375,0
2013-05-15 08:00:00,14127.0,48.875,33.75,0
2013-05-15 09:00:00,14302.0,53.5,34.875,0
2013-05-15 10:00:00,14503.0,57.25,34.125,0
2013-05-15 11:00:00,14610.0,60.0,32.0,0
2013-05-15 12:00:00,14569.0,61.375,31.875,0
2013-05-15 13:00:00,14565.0,62.5,32.125,0
2013-05-15 14:00:00,14447.0,61.875,34.125,0
2013-05-15 15:00:00,14416.0,59.375,38.875,0
2013-05-15 16:00:00,14538.0,55.875,44.75,0
2013-05-15 17:00:00,14702.0,55.125,48.125,0
2013-05-15 18:00:00,14754.0,55.25,48.125,0
2013-05-15 19:00:00,14768.0,55.25,49.0,0
2013-05-15 20:00:00,14897.0,55.125,49.5,0
2013-05-15 21:00:00,14009.0,55.25,50.25,0
2013-05-15 22:00:00,12524.0,54.75,50.375,0
2013-05-15 23:00:00,11190.0,53.875,50.25,0
2013-05-16 00:00:00,10343.0,52.875,49.875,0
2013-05-16 01:00:00,9881.0,52.25,49.375,0
2013-05-16 02:00:00,9625.0,51.875,48.625,0
2013-05-16 03:00:00,9606.0,51.25,48.5,0
2013-05-16 04:00:00,9879.0,51.75,47.5,0
2013-05-16 05:00:00,10704.0,51.5,45.25,0
2013-05-16 06:00:00,12418.0,50.875,45.0,0
2013-05-16 07:00:00,13732.0,53.5,45.625,0
2013-05-16 08:00:00,14262.0,56.5,46.875,0
2013-05-16 09:00:00,14586.0,62.625,45.75,0
2013-05-16 10:00:00,14895.0,66.875,43.0,0
2013-05-16 11:00:00,15054.0,71.25,38.875,0
2013-05-16 12:00:00,15060.0,74.5,35.75,0
2013-05-16 13:00:00,15178.0,76.375,35.625,0
2013-05-16 14:00:00,15180.0,78.0,34.875,0
2013-05-16 15:00:00,15130.0,78.375,34.75,0
2013-05-16 16:00:00,15128.0,76.625,37.5,0
2013-05-16 17:00:00,15035.0,76.125,37.25,0
2013-05-16 18:00:00,14844.0,75.5,37.125,0
2013-05-16 19:00:00,14787.0,73.25,37.25,0
2013-05-16 20:00:00,15155.0,70.375,37.75,0
2013-05-16 21:00:00,14411.0,67.375,39.0,0
2013-05-16 22:00:00,12937.0,64.5,39.875,0
2013-05-16 23:00:00,11497.0,62.25,39.25,0
2013-05-17 00:00:00,10505.0,60.375,38.625,0
2013-05-17 01:00:00,9946.0,58.5,39.125,0
2013-05-17 02:00:00,9635.0,56.625,40.25,0
2013-05-17 03:00:00,9528.0,54.625,39.875,0
2013-05-17 04:00:00,9740.0,53.0,39.625,0
2013-05-17 05:00:00,10461.0,50.75,40.0,0
2013-05-17 06:00:00,12107.0,49.625,39.875,0
2013-05-17 07:00:00,13432.0,53.125,40.0,0
2013-05-17 08:00:00,13963.0,55.0,39.375,0
2013-05-17 09:00:00,14276.0,57.125,39.375,0
2013-05-17 10:00:00,14524.0,58.875,39.125,0
2013-05-17 11:00:00,14635.0,60.625,39.0,0
2013-05-17 12:00:00,14600.0,62.125,38.5,0
2013-05-17 13:00:00,14604.0,64.125,38.625,0
2013-05-17 14:00:00,14511.0,65.875,38.375,0
2013-05-17 15:00:00,14377.0,67.75,38.0,0
2013-05-17 16:00:00,14319.0,68.625,36.625,0
2013-05-17 17:00:00,14171.0,67.375,37.25,0
2013-05-17 18:00:00,13848.0,64.75,37.5,0
2013-05-17 19:00:00,13690.0,61.875,38.25,0
2013-05-17 20:00:00,14064.0,60.125,37.875,0
2013-05-17 21:00:00,13557.0,55.875,40.125,0
2013-05-17 22:00:00,12396.0,53.75,40.625,0
2013-05-17 23:00:00,11173.0,52.25,41.0,0
2013-05-18 00:00:00,10249.0,51.125,40.875,0
2013-05-18 01:00:00,9701.0,49.125,41.75,0
2013-05-18 02:00:00,9400.0,48.25,41.5,0
2013-05-18 03:00:00,9264.0,46.75,41.25,0
2013-05-18 04:00:00,9317.0,45.5,40.875,0
2013-05-18 05:00:00,9501.0,44.375,40.25,0
2013-05-18 06:00:00,10143.0,44.5,40.25,0
2013-05-18 07:00:00,11175.0,50.0,42.125,0
2013-05-18 08:00:00,12175.0,55.0,42.875,0
2013-05-18 09:00:00,12771.0,59.75,42.5,0
2013-05-18 10:00:00,13048.0,63.0,41.625,0
2013-05-18 11:00:00,13135.0,65.125,40.125,0
2013-05-18 12:00:00,13056.0,66.375,36.625,0
2013-05-18 13:00:00,12889.0,67.0,37.125,0
2013-05-18 14:00:00,12731.0,67.0,37.875,0
2013-05-18 15:00:00,12631.0,67.25,38.5,0
2013-05-18 16:00:00,12670.0,67.0,40.5,0
2013-05-18 17:00:00,12787.0,65.5,41.375,0
2013-05-18 18:00:00,12763.0,64.875,42.625,0
2013-05-18 19:00:00,12801.0,63.625,42.75,0
2013-05-18 20:00:00,13255.0,60.25,43.5,0
2013-05-18 21:00:00,12849.0,58.375,43.875,0
2013-05-18 22:00:00,11894.0,56.5,44.75,0
2013-05-18 23:00:00,10853.0,53.875,45.0,0
2013-05-19 00:00:00,9968.0,53.0,45.25,0
2013-05-19 01:00:00,9450.0,52.375,45.0,0
2013-05-19 02:00:00,9167.0,51.625,45.375,0
2013-05-19 03:00:00,9026.0,51.125,45.625,0
2013-05-19 04:00:00,9042.0,50.125,45.5,0
2013-05-19 05:00:00,9094.0,49.5,45.0,0
2013-05-19 06:00:00,9442.0,48.875,45.125,0
2013-05-19 07:00:00,10264.0,51.375,46.25,0
2013-05-19 08:00:00,11259.0,54.5,47.125,0
2013-05-19 09:00:00,12031.0,57.5,48.5,0
2013-05-19 10:00:00,12477.0,60.25,48.375,0
2013-05-19 11:00:00,12730.0,61.75,48.625,0
2013-05-19 12:00:00,12815.0,63.0,48.75,0
2013-05-19 13:00:00,12712.0,64.25,49.625,0
2013-05-19 14:00:00,12627.0,63.75,49.875,0
2013-05-19 15:00:00,12679.0,61.5,49.875,0
2013-05-19 16:00:00,12935.0,59.375,50.125,0
2013-05-19 17:00:00,13289.0,57.625,51.75,0
2013-05-19 18:00:00,13507.0,56.0,51.75,0
2013-05-19 19:00:00,13597.0,54.75,52.5,0
2013-05-19 20:00:00,13729.0,54.5,52.625,0
2013-05-19 21:00:00,12888.0,54.375,53.0,0
2013-05-19 22:00:00,11668.0,54.75,53.125,0
2013-05-19 23:00:00,10564.0,54.625,53.5,0
2013-05-20 00:00:00,9821.0,54.875,53.375,0
2013-05-20 01:00:00,9431.0,55.25,53.875,0
2013-05-20 02:00:00,9261.0,55.25,54.125,0
2013-05-20 03:00:00,9256.0,55.625,54.375,0
2013-05-20 04:00:00,9574.0,56.125,55.0,0
2013-05-20 05:00:00,10515.0,56.375,55.0,0
2013-05-20 06:00:00,12281.0,56.75,55.375,0
2013-05-20 07:00:00,13718.0,57.25,55.875,0
2013-05-20 08:00:00,14364.0,58.5,56.75,0
2013-05-20 09:00:00,14822.0,60.375,57.625,0
2013-05-20 10:00:00,15248.0,63.125,58.625,0
2013-05-20 11:00:00,15551.0,66.625,59.625,0
2013-05-20 12:00:00,15719.0,69.375,60.0,0
2013-05-20 13:00:00,15945.0,73.5,61.375,0
2013-05-20 14:00:00,16024.0,73.625,60.25,0
2013-05-20 15:00:00,16096.0,76.125,60.875,0
2013-05-20 16:00:00,16156.0,77.5,61.125,0
2013-05-20 17:00:00,16123.0,75.75,60.625,0
2013-05-20 18:00:00,15866.0,74.5,61.125,0
2013-05-20 19:00:00,15730.0,73.125,60.875,0
2013-05-20 20:00:00,16067.0,70.75,61.0,0
2013-05-20 21:00:00,15243.0,68.25,60.875,0
2013-05-20 22:00:00,13592.0,66.5,60.375,0
2013-05-20 23:00:00,12062.0,64.75,60.625,0
2013-05-21 00:00:00,11019.0,64.25,60.125,0
2013-05-21 01:00:00,10445.0,62.375,59.375,0
2013-05-21 02:00:00,10117.0,61.5,59.25,0
2013-05-21 03:00:00,9997.0,60.75,58.625,0
2013-05-21 04:00:00,10200.0,60.125,58.125,0
2013-05-21 05:00:00,11007.0,59.5,57.625,0
2013-05-21 06:00:00,12767.0,59.375,57.875,0
2013-05-21 07:00:00,14240.0,61.0,59.0,0
2013-05-21 08:00:00,14947.0,62.0,59.0,0
2013-05-21 09:00:00,15539.0,64.125,60.0,0
2013-05-21 10:00:00,16160.0,66.75,60.5,0
2013-05-21 11:00:00,16689.0,67.125,59.625,0
2013-05-21 12:00:00,16979.0,71.0,60.0,0
2013-05-21 13:00:00,17224.0,72.875,59.875,0
2013-05-21 14:00:00,17256.0,73.125,59.625,0
2013-05-21 15:00:00,17128.0,75.125,60.0,0
2013-05-21 16:00:00,16951.0,73.5,59.75,0
2013-05-21 17:00:00,16669.0,67.875,58.25,0
2013-05-21 18:00:00,16374.0,61.0,56.125,0
2013-05-21 19:00:00,16226.0,58.25,53.5,0
2013-05-21 20:00:00,16097.0,56.375,54.0,0
2013-05-21 21:00:00,15032.0,55.125,53.125,0
2013-05-21 22:00:00,13397.0,54.25,52.25,0
2013-05-21 23:00:00,11907.0,53.5,51.875,0
2013-05-22 00:00:00,10874.0,52.75,51.375,0
2013-05-22 01:00:00,10272.0,52.625,50.875,0
2013-05-22 02:00:00,9948.0,52.5,50.375,0
2013-05-22 03:00:00,9824.0,52.625,50.375,0
2013-05-22 04:00:00,10071.0,52.5,50.875,0
2013-05-22 05:00:00,10928.0,52.375,51.125,0
2013-05-22 06:00:00,12607.0,53.25,51.5,0
2013-05-22 07:00:00,13944.0,54.125,52.25,0
2013-05-22 08:00:00,14481.0,55.25,53.0,0
2013-05-22 09:00:00,14793.0,57.25,54.625,0
2013-05-22 10:00:00,15115.0,58.875,55.375,0
2013-05-22 11:00:00,15318.0,61.375,57.125,0
2013-05-22 12:00:00,15423.0,63.375,57.75,0
2013-05-22 13:00:00,15599.0,65.75,58.75,0
2013-05-22 14:00:00,15636.0,67.125,59.75,0
2013-05-22 15:00:00,15616.0,66.75,60.25,0
2013-05-22 16:00:00,15681.0,66.625,60.25,0
2013-05-22 17:00:00,15654.0,66.125,59.625,0
2013-05-22 18:00:00,15454.0,62.75,58.75,0
2013-05-22 19:00:00,15423.0,62.375,58.875,0
2013-05-22 20:00:00,15608.0,60.875,57.75,0
2013-05-22 21:00:00,14728.0,60.0,57.375,0
2013-05-22 22:00:00,13196.0,59.375,56.875,0
2013-05-22 23:00:00,11777.0,58.75,57.0,0
2013-05-23 00:00:00,10842.0,58.625,56.875,0
2013-05-23 01:00:00,10294.0,58.75,57.0,0
2013-05-23 02:00:00,10025.0,58.75,57.5,0
2013-05-23 03:00:00,9935.0,58.5,57.125,0
2013-05-23 04:00:00,10186.0,59.0,57.625,0
2013-05-23 05:00:00,11092.0,59.125,57.875,0
2013-05-23 06:00:00,12864.0,59.75,58.125,0
2013-05-23 07:00:00,14316.0,60.375,58.625,0
2013-05-23 08:00:00,14953.0,61.25,59.0,0
2013-05-23 09:00:00,15377.0,62.5,59.75,0
2013-05-23 10:00:00,15783.0,63.5,60.5,0
2013-05-23 11:00:00,15967.0,65.75,61.375,0
2013-05-23 12:00:00,16105.0,65.875,62.125,0
2013-05-23 13:00:00,16281.0,68.375,63.25,0
2013-05-23 14:00:00,16273.0,70.375,63.75,0
2013-05-23 15:00:00,16185.0,71.5,64.0,0
2013-05-23 16:00:00,16135.0,70.875,64.25,0
2013-05-23 17:00:00,16092.0,68.125,63.625,0
2013-05-23 18:00:00,15890.0,67.125,63.625,0
2013-05-23 19:00:00,15805.0,66.375,63.375,0
2013-05-23 20:00:00,15880.0,66.125,62.875,0
2013-05-23 21:00:00,14968.0,65.0,62.5,0
2013-05-23 22:00:00,13451.0,64.875,62.75,0
2013-05-23 23:00:00,12042.0,64.625,62.875,0
2013-05-24 00:00:00,11092.0,64.5,62.5,0
2013-05-24 01:00:00,10547.0,64.0,62.375,0
2013-05-24 02:00:00,10234.0,62.5,61.0,0
2013-05-24 03:00:00,10114.0,62.375,61.375,0
2013-05-24 04:00:00,10351.0,61.5,60.5,0
2013-05-24 05:00:00,11151.0,61.375,60.125,0
2013-05-24 06:00:00,12807.0,61.375,60.0,0
2013-05-24 07:00:00,14301.0,61.125,60.125,0
2013-05-24 08:00:00,15053.0,61.25,60.0,0
2013-05-24 09:00:00,15508.0,62.0,59.875,0
2013-05-24 10:00:00,15817.0,62.625,60.125,0
2013-05-24 11:00:00,15913.0,62.875,60.0,0
2013-05-24 12:00:00,15782.0,62.625,59.0,0
2013-05-24 13:00:00,15656.0,61.875,58.5,0
2013-05-24 14:00:00,15374.0,61.25,57.125,0
2013-05-24 15:00:00,15088.0,60.875,56.125,0
2013-05-24 16:00:00,14935.0,61.375,55.875,0
2013-05-24 17:00:00,14825.0,59.875,53.5,0
2013-05-24 18:00:00,14578.0,56.875,51.125,0
2013-05-24 19:00:00,14331.0,55.375,50.0,0
2013-05-24 20:00:00,14309.0,53.125,48.875,0
2013-05-24 21:00:00,13557.0,51.0,47.75,0
2013-05-24 22:00:00,12395.0,50.125,47.25,0
2013-05-24 23:00:00,11219.0,48.875,46.625,0
2013-05-25 00:00:00,10315.0,48.375,46.0,0
2013-05-25 01:00:00,9769.0,48.0,46.0,0
2013-05-25 02:00:00,9465.0,47.625,46.0,0
2013-05-25 03:00:00,9327.0,47.375,45.375,0
2013-05-25 04:00:00,9370.0,47.375,45.0,0
2013-05-25 05:00:00,9579.0,47.0,45.0,0
2013-05-25 06:00:00,10082.0,46.875,45.125,0
2013-05-25 07:00:00,11034.0,47.5,45.25,0
2013-05-25 08:00:00,12133.0,47.625,45.25,0
2013-05-25 09:00:00,12965.0,48.0,45.5,0
2013-05-25 10:00:00,13412.0,48.25,45.875,0
2013-05-25 11:00:00,13551.0,49.25,45.625,0
2013-05-25 12:00:00,13504.0,49.375,46.125,0
2013-05-25 13:00:00,13300.0,49.0,45.75,0
2013-05-25 14:00:00,13111.0,49.125,45.125,0
2013-05-25 15:00:00,12990.0,48.125,45.0,0
2013-05-25 16:00:00,13056.0,47.5,43.75,0
2013-05-25 17:00:00,13275.0,46.5,42.5,0
2013-05-25 18:00:00,13322.0,45.375,40.75,0
2013-05-25 19:00:00,13318.0,44.25,39.75,0
2013-05-25 20:00:00,13558.0,43.5,39.75,0
2013-05-25 21:00:00,13112.0,43.25,38.75,0
2013-05-25 22:00:00,12160.0,42.875,38.375,0
2013-05-25 23:00:00,11130.0,41.875,37.875,0
2013-05-26 00:00:00,10325.0,42.375,37.375,0
2013-05-26 01:00:00,9830.0,42.25,37.5,0
2013-05-26 02:00:00,9534.0,42.125,37.625,0
2013-05-26 03:00:00,9406.0,42.125,37.75,0
2013-05-26 04:00:00,9434.0,42.25,37.875,0
2013-05-26 05:00:00,9498.0,42.0,37.625,0
2013-05-26 06:00:00,9888.0,42.75,37.625,0
2013-05-26 07:00:00,10645.0,43.875,38.25,0
2013-05-26 08:00:00,11641.0,45.125,38.625,0
2013-05-26 09:00:00,12363.0,46.625,38.625,0
2013-05-26 10:00:00,12735.0,49.375,38.625,0
2013-05-26 11:00:00,12855.0,50.75,38.125,0
2013-05-26 12:00:00,12810.0,52.875,38.5,0
2013-05-26 13:00:00,12578.0,54.75,38.375,0
2013-05-26 14:00:00,12353.0,54.625,37.875,0
2013-05-26 15:00:00,12228.0,54.75,37.625,0
2013-05-26 16:00:00,12257.0,54.875,38.625,0
2013-05-26 17:00:00,12450.0,56.0,38.875,0
2013-05-26 18:00:00,12516.0,53.375,39.75,0
2013-05-26 19:00:00,12516.0,53.375,38.875,0
2013-05-26 20:00:00,12932.0,52.125,38.875,0
2013-05-26 21:00:00,12709.0,49.75,38.5,0
2013-05-26 22:00:00,11841.0,48.375,38.0,0
2013-05-26 23:00:00,10839.0,45.875,38.125,0
2013-05-27 00:00:00,10056.0,44.75,38.625,1
2013-05-27 01:00:00,9585.0,44.125,38.125,1
2013-05-27 02:00:00,9345.0,43.25,38.25,1
2013-05-27 03:00:00,9263.0,42.25,38.0,1
2013-05-27 04:00:00,9355.0,41.5,37.25,1
2013-05-27 05:00:00,9479.0,41.875,36.75,1
2013-05-27 06:00:00,9991.0,42.5,36.75,1
2013-05-27 07:00:00,10770.0,46.625,38.375,1
2013-05-27 08:00:00,11670.0,52.0,38.875,1
2013-05-27 09:00:00,12337.0,56.875,39.25,1
2013-05-27 10:00:00,12645.0,60.75,37.375,1
2013-05-27 11:00:00,12723.0,63.625,34.375,1
2013-05-27 12:00:00,12669.0,65.5,32.75,1
2013-05-27 13:00:00,12481.0,67.125,32.75,1
2013-05-27 14:00:00,12307.0,68.125,33.5,1
2013-05-27 15:00:00,12266.0,69.125,32.25,1
2013-05-27 16:00:00,12473.0,70.125,32.75,1
2013-05-27 17:00:00,12803.0,70.125,32.375,1
2013-05-27 18:00:00,12973.0,69.875,32.0,1
2013-05-27 19:00:00,13111.0,68.75,33.25,1
2013-05-27 20:00:00,13621.0,63.875,36.0,1
2013-05-27 21:00:00,13138.0,60.5,37.125,1
2013-05-27 22:00:00,11790.0,56.0,40.125,1
2013-05-27 23:00:00,10539.0,53.75,40.625,1
2013-05-28 00:00:00,9740.0,51.375,40.75,0
2013-05-28 01:00:00,9321.0,50.375,40.625,0
2013-05-28 02:00:00,9131.0,49.125,40.5,0
2013-05-28 03:00:00,9126.0,46.875,39.875,0
2013-05-28 04:00:00,9416.0,46.375,39.375,0
2013-05-28 05:00:00,10198.0,46.0,39.5,0
2013-05-28 06:00:00,11966.0,46.125,38.875,0
2013-05-28 07:00:00,13375.0,50.875,40.625,0
2013-05-28 08:00:00,14007.0,55.125,41.5,0
2013-05-28 09:00:00,14426.0,59.5,42.125,0
2013-05-28 10:00:00,14795.0,62.875,41.625,0
2013-05-28 11:00:00,14977.0,66.0,40.375,0
2013-05-28 12:00:00,15057.0,68.125,39.875,0
2013-05-28 13:00:00,15156.0,69.0,40.0,0
2013-05-28 14:00:00,15069.0,68.875,41.875,0
2013-05-28 15:00:00,14941.0,67.875,43.25,0
2013-05-28 16:00:00,14912.0,68.625,43.875,0
2013-05-28 17:00:00,14869.0,68.125,43.375,0
2013-05-28 18:00:00,14708.0,66.25,44.875,0
2013-05-28 19:00:00,14649.0,64.125,44.25,0
2013-05-28 20:00:00,14945.0,61.625,46.125,0
2013-05-28 21:00:00,14195.0,59.5,47.375,0
2013-05-28 22:00:00,12701.0,58.5,48.875,0
2013-05-28 23:00:00,11342.0,57.625,50.375,0
2013-05-29 00:00:00,10479.0,56.875,51.625,0
